ID,Name,Price,Brand,Model,Variant,Series,Year,Kilometers,Type,Gearbox,Fuel,Status,CC,Color,Seating Capacity
12688677,2005 Nissan Patrol ST (4X4) GU IV,25000,Nissan,Patrol,ST (4X4),GU IV,2005,353850,Wagon,Manual,Diesel, Used,2953,Red,7
12688693,2016 BMW X6 Xdrive 50I F16,77500,BMW,X6,Xdrive 50I,F16,2016,50750,Coupe,Automatic,Premium Unleaded Petrol, Used,4395,White,5
12688735,2012 Mitsubishi ASX Aspire (4WD) XA MY12,17990,Mitsubishi,ASX,Aspire (4WD),XA MY12,2012,125000,Wagon,Automatic,Unleaded Petrol, Used,1998,Silver,5
12688745,2015 Toyota Kluger GX (4X2) GSU50R,24500,Toyota,Kluger,GX (4X2),GSU50R,2015,195000,Wagon,Automatic,Unleaded Petrol, Used,3456,White,7
12688790,2015 Isuzu D-MAX LS-U HI-Ride (4X2) TF MY15,31990,Isuzu,D-MAX,LS-U HI-Ride (4X2),TF MY15,2015,144283,Crew Cab Utility,Automatic,Diesel, Used,2999,White,5
12688833,2014 Suzuki Swift GL Navigator FZ MY14,15990,Suzuki,Swift,GL Navigator,FZ MY14,2014,52626,Hatchback,Automatic,Unleaded Petrol, Used,1372,Red,5
12688834,2019 Mitsubishi Outlander ES 7 Seat (2WD) ZL MY19,29990,Mitsubishi,Outlander,ES 7 Seat (2WD),ZL MY19,2019,59258,Wagon,Automatic,Unleaded Petrol, Used,2360,White,7
12688835,2019 Mitsubishi Eclipse Cross LS (2WD) YA MY19,28990,Mitsubishi,Eclipse Cross,LS (2WD),YA MY19,2019,54770,Wagon,Automatic,Unleaded Petrol, Used,1499,Grey,5
12688889,2010 Land Rover Defender 90 MY10,68900,Land Rover,Defender,90,MY10,2010,86719,Wagon,Manual,Diesel, Used,2401,Black,4
12688939,2020 Ram 1500 Warlock (black/Grey/HYD Blue) MY20,110990,Ram,1500,Warlock (black/Grey/HYD Blue),MY20,2020,39969,Crew Cab Utility,Automatic,Unleaded Petrol, Used,5654,Grey,5
12688960,2015 Kia Sorento SLI (4X4) UM,28870,Kia,Sorento,SLI (4X4),UM,2015,88169,Wagon,Automatic,Diesel, Used,2199,Black,7
12688961,2020 Honda HR-V RS MY21,33970,Honda,HR-V,RS,MY21,2020,14122,Wagon,Automatic,Unleaded Petrol, Used,1799,Red,5
12688966,2014 Renault Clio Authentique X98,10500,Renault,Clio,Authentique,X98,2014,69350,Hatchback,Manual,Unleaded Petrol, Used,898,Black,5
12688984,2013 BMW X3 Xdrive 30D F25,14999,BMW,X3,Xdrive 30D,F25,2013,258777,Wagon,Automatic,Diesel, Used,2993,White,5
12689012,2020 Volkswagen Tiguan Allspace 132 TSI Comfortline 5NA MY20,46990,Volkswagen,Tiguan,Allspace 132 TSI Comfortline,5NA MY20,2020,28288,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,White,7
12689015,2019 Hyundai Tucson Active X (fwd) TL3 MY19,31500,Hyundai,Tucson,Active X (fwd),TL3 MY19,2019,59941,Wagon,Automatic,Unleaded Petrol, Used,1999,Silver,5
12689038,2022 Volkswagen Arteon 140TSI Elegance Shooting Brake 3H MY22,65960,Volkswagen,Arteon,140TSI Elegance Shooting Brake,3H MY22,2022,1973,Wagon,Automatic,Premium Unleaded Petrol, Demo,1984,White,5
12689041,2018 Mitsubishi Triton GLX (4X4) MQ MY18,33880,Mitsubishi,Triton,GLX (4X4),MQ MY18,2018,114808,Club Cab Chassis,Manual,Diesel, Used,2440,White,4
12689104,2016 Holden Colorado LTZ (4X2) RG MY16,27190,Holden,Colorado,LTZ (4X2),RG MY16,2016,187161,Crew Cab Pickup,Automatic,Diesel, Used,2776,White,5
12689128,2018 Holden Astra LS BL MY17,16766,Holden,Astra,LS,BL MY17,2018,76777,Sedan,Automatic,Unleaded Petrol, Used,1399,Grey,5
12689133,2016 Hyundai Iload 3S Liftback TQ Series II (TQ3) MY1,27990,Hyundai,Iload,3S Liftback,TQ Series II (TQ3) MY1,2016,99254,Van,Manual,Premium Unleaded Petrol, Used,2359,White,3
12689144,2018 Toyota Landcruiser Sahara (4X4) VDJ200R MY16,122900,Toyota,Landcruiser,Sahara (4X4),VDJ200R MY16,2018,149000,Wagon,Automatic,Diesel, Used,4461,White,7
12689191,2014 Toyota Yaris YRS NCP131R,12499,Toyota,Yaris,YRS,NCP131R,2014,194445,Hatchback,Automatic,Unleaded Petrol, Used,1497,Red,5
12689193,2010 Mazda CX-9 Luxury 10 Upgrade,16990,Mazda,CX-9,Luxury,10 Upgrade,2010,195198,Wagon,Automatic,Unleaded Petrol, Used,3726,Black,7
12689198,2000 Ford Courier GL PE,2300,Ford,Courier,GL,PE,2000,263928,Crew Cab Pickup,Automatic,Unleaded Petrol, Used,2606,White,5
12689216,2018 Toyota Camry SL ASV70R,32980,Toyota,Camry,SL,ASV70R,2018,90979,Sedan,Automatic,Unleaded Petrol, Used,2494,White,5
12689224,2018 Nissan Navara ST (4X4) Black Edition D23 Series III MY18,49990,Nissan,Navara,ST (4X4) Black Edition,D23 Series III MY18,2018,61337,Dual Cab Pick-up,Automatic,Diesel, Used,2298,White,5
12689327,2012 Jeep Patriot Sport (4X2) MK MY12,12990,Jeep,Patriot,Sport (4X2),MK MY12,2012,136454,Wagon,Automatic,Premium Unleaded Petrol, Used,1998,Silver,5
12689334,2018 Ford Ranger XL 3.2 (4X4) PX Mkii MY18,36990,Ford,Ranger,XL 3.2 (4X4),PX Mkii MY18,2018,139626,Cab Chassis,Automatic,Diesel, Used,3198,White,2
12689340,2017 Toyota Hilux Workmate TGN121R,30998,Toyota,Hilux,Workmate,TGN121R,2017,111566,Dual Cab Utility,Automatic,Unleaded Petrol, Used,2694,White,5
12689371,2000 Toyota Landcruiser GXL (4X4) FZJ105R,28500,Toyota,Landcruiser,GXL (4X4),FZJ105R,2000,188200,Wagon,Automatic,Unleaded Petrol, Used,4477,Green,8
12689390,2012 Holden Cruze CD JH MY12,6000,Holden,Cruze,CD,JH MY12,2012,146000,Sedan,Automatic,Unleaded Petrol, Used,1796,Light,5
12689407,2015 Ford Ranger XLT 3.2 HI-Rider (4X2) PX Mkii,38500,Ford,Ranger,XLT 3.2 HI-Rider (4X2),PX Mkii,2015,125000,Crew Cab Pickup,Automatic,Diesel, Used,3198,Cool,5
12689482,2009 Toyota Hilux SR5 (4X4) GGN25R 08 Upgrade,26000,Toyota,Hilux,SR5 (4X4),GGN25R 08 Upgrade,2009,290000,Dual Cab Pick-up,Automatic,Unleaded Petrol, Used,3956,Blue,5
12689502,2012 Jeep Grand Cherokee Limited (4X4) WK MY13,22980,Jeep,Grand Cherokee,Limited (4X4),WK MY13,2012,85811,Wagon,Automatic,Diesel, Used,2987,Black,5
12689511,2017 Mitsubishi Pajero Sport Exceed (4X4) 7 Seat MY17,42990,Mitsubishi,Pajero Sport,Exceed (4X4) 7 Seat,MY17,2017,82459,Wagon,Automatic,Diesel, Used,2442,Grey,7
12689515,2013 Volkswagen Golf 103 TSI Highline AU,18795,Volkswagen,Golf,103 TSI Highline,AU,2013,73834,Hatchback,Automatic,Premium Unleaded Petrol, Used,1395,Blue,5
12689517,2014 Hyundai Santa FE Highlander Crdi (4X4) DM,31299,Hyundai,Santa FE,Highlander Crdi (4X4),DM,2014,86908,Wagon,Automatic,Diesel, Used,2199,White,7
12689534,2014 Suzuki Swift GL FZ,10000,Suzuki,Swift,GL,FZ,2014,144000,Hatchback,Manual,Unleaded Petrol, Used,1372,grey,5
12689538,2011 Volkswagen Amarok TDI400 (4X4) 2H MY12,13000,Volkswagen,Amarok,TDI400 (4X4),2H MY12,2011,278400,Dual Cab Utility,Manual,Diesel, Used,1968,Silver,5
12689554,2021 Mini 3D Hatch Cooper S JCW Sport F56,63000,Mini,3D Hatch,Cooper S JCW Sport,F56,2021,9200,Hatchback,Front,Premium Unleaded Petrol, Used,1998,BRITISH,4
12689571,2013 Holden Colorado LT (4X4) RG,35000,Holden,Colorado,LT (4X4),RG,2013,126000,Crew Cab Pickup,Manual,Diesel, Used,2776,Black,5
12689579,2016 Toyota Camry Atara S Hybrid AVV50R MY15,28800,Toyota,Camry,Atara S Hybrid,AVV50R MY15,2016,86000,Sedan,Automatic,Unleaded Petrol/Electric, Used,2494,Blue,5
12689592,2012 Mazda 2 NEO DE MY12,10000,Mazda,2,NEO,DE MY12,2012,94711,Hatchback,Manual,Unleaded Petrol, Used,1498,Metallic,5
12689599,2018 Mitsubishi Eclipse Cross ES (2WD) YA MY18,27500,Mitsubishi,Eclipse Cross,ES (2WD),YA MY18,2018,80000,Wagon,Automatic,Unleaded Petrol, Used,1499,White,5
12689605,2014 Mercedes-Benz A250 Sport 176 MY14,33500,Mercedes-Benz,A250,Sport,176 MY14,2014,83500,Hatchback,Automatic,Premium Unleaded Petrol, Used,1991,White,5
12689630,2021 Ford Puma ST-Line MY21.75,30988,Ford,Puma,ST-Line,MY21.75,2021,5895,Hatchback,Automatic,Premium Unleaded Petrol, Used,999,Black,5
12689632,2017 Toyota RAV4 GX (4X4) ASA44R MY17,29500,Toyota,RAV4,GX (4X4),ASA44R MY17,2017,95290,Wagon,Automatic,Unleaded Petrol, Used,2494,Burgundy,5
12689639,2015 Hyundai Accent Active RB3 MY16,13750,Hyundai,Accent,Active,RB3 MY16,2015,129211,Hatchback,Automatic,Unleaded Petrol, Used,1368,Black,5
12689645,2011 Volvo S60 T6 F,14900,Volvo,S60,T6,F,2011,181891,Sedan,Automatic,Premium Unleaded Petrol, Used,2953,Grey,5
12689647,2013 Toyota Hilux SR5 (4X4) KUN26R MY12,35000,Toyota,Hilux,SR5 (4X4),KUN26R MY12,2013,203000,Dual Cab Pick-up,Manual,Diesel, Used,2982,Black,5
12689660,2012 Nissan Dualis ST (4X2) J10 Series II,13500,Nissan,Dualis,ST (4X2),J10 Series II,2012,130000,Wagon,Automatic,Unleaded Petrol, Used,1997,Black,5
12689676,2006 Mercedes-Benz E350 Elegance 211 MY06 Upgrade,10500,Mercedes-Benz,E350,Elegance,211 MY06 Upgrade,2006,205000,Sedan,Automatic,Premium Unleaded Petrol, Used,3498,silver,5
12689703,2012 Nissan Pathfinder ST (4X4) R51 Series 4,17000,Nissan,Pathfinder,ST (4X4),R51 Series 4,2012,235000,Wagon,Automatic,Diesel, Used,2488,Silver,7
12689704,2017 Jeep Compass Limited (4X4) M6 MY18,26500,Jeep,Compass,Limited (4X4),M6 MY18,2017,67000,Wagon,Automatic,Unleaded Petrol, Used,2359,White,5
12689705,2014 Toyota Kluger GX (4X2) GSU50R,32000,Toyota,Kluger,GX (4X2),GSU50R,2014,93000,Wagon,Automatic,Unleaded Petrol, Used,3456,White,7
12689710,2013 Holden Trax LS TJ,8990,Holden,Trax,LS,TJ,2013,198000,Wagon,Manual,Unleaded Petrol, Used,1796,Orange,5
12689722,2015 Honda CR-V VTI (4X2) 30 Series 2,16790,Honda,CR-V,VTI (4X2),30 Series 2,2015,123422,Wagon,Manual,Unleaded Petrol, Used,1997,White,5
12689727,2001 Nissan Pulsar Q N16,4000,Nissan,Pulsar,Q,N16,2001,255000,Sedan,Automatic,Unleaded Petrol, Used,1769,Other,5
12689747,2010 Land Rover Range Rover Sport 3.0 TDV6 MY10,27990,Land Rover,Range Rover Sport,3.0 TDV6,MY10,2010,176594,Wagon,Automatic,Diesel, Used,2993,Gold,5
12689751,2007 Audi A3 Sportback 1.8 Tfsi Ambition 8P,7000,Audi,A3,Sportback 1.8 Tfsi Ambition,8P,2007,167000,Hatchback,Automatic,Premium Unleaded Petrol, Used,1798,Grey,5
12689788,2010 Jeep Wrangler Sport (4X4) JK MY09,16999,Jeep,Wrangler,Sport (4X4),JK MY09,2010,209000,Softtop,Manual,Unleaded Petrol, Used,3778,Black,4
12689800,2019 Hyundai Tucson Elite (awd) Black INT TL3 MY20,33000,Hyundai,Tucson,Elite (awd) Black INT,TL3 MY20,2019,65000,Wagon,Automatic,Diesel, Used,1995,Pepper,5
12689815,2019 Mazda CX-5 Maxx Sport (4X2) MY19 (KF Series 2),35500,Mazda,CX-5,Maxx Sport (4X2),MY19 (KF Series 2),2019,45000,Wagon,Automatic,Unleaded Petrol, Used,1997,Blue,5
12689842,2018 Lexus LS500 Sports Luxury Vxfa50R,124999,Lexus,LS500,Sports Luxury,Vxfa50R,2018,13400,Sedan,Automatic,Premium Unleaded Petrol, Used,3444,Titanium,5
12689942,2021 Land Rover Range Rover Evoque P250 R-Dynamic SE (184KW) L551 MY21,98500,Land Rover,Range Rover Evoque,P250 R-Dynamic SE (184KW),L551 MY21,2021,11400,Wagon,Automatic,Premium Unleaded Petrol, Used,1997,White,5
12689956,2021 Ford Fiesta ST WG MY21,40000,Ford,Fiesta,ST,WG MY21,2021,4000,Hatchback,Manual,Premium Unleaded Petrol, Used,1497,Black,5
12689962,2012 Suzuki Grand Vitara (4X4) JT MY08 Upgrade,13990,Suzuki,Grand Vitara,(4X4),JT MY08 Upgrade,2012,244983,Wagon,Manual,Unleaded Petrol, Used,2393,White,5
12689979,2013 Holden Calais V VF,22999,Holden,Calais,V,VF,2013,139911,Sportswagon,Automatic,Unleaded Petrol, Used,3565,Red,5
12690014,2013 Holden Colorado LX (4X2) RG,20990,Holden,Colorado,LX (4X2),RG,2013,165549,Cab Chassis,Automatic,Diesel, Used,2776,White,2
12690015,2012 Kia Sportage SLI (awd) SL MY13,19888,Kia,Sportage,SLI (awd),SL MY13,2012,79000,Wagon,Automatic,Diesel, Used,1995,Silver,5
12690016,2016 Mitsubishi Pajero Sport Exceed (4X4) 7 Seat MY16,38990,Mitsubishi,Pajero Sport,Exceed (4X4) 7 Seat,MY16,2016,134426,Wagon,Automatic,Diesel, Used,2442,Red,7
12690047,2003 Toyota Landcruiser Prado Grande (4X4) GRJ120R,17995,Toyota,Landcruiser Prado,Grande (4X4),GRJ120R,2003,264176,Wagon,Automatic,Unleaded Petrol, Used,3955,Silver,8
12690054,2021 Ford Ranger Raptor X 2.0 (4X4) PX Mkiii MY21.75,82990,Ford,Ranger,Raptor X 2.0 (4X4),PX Mkiii MY21.75,2021,19184,Double Cab Pick Up,Automatic,Diesel, Used,1996,White,5
12690069,2012 Jaguar XK 5.0 V8 X150 MY10,94800,Jaguar,XK,5.0 V8,X150 MY10,2012,34000,Coupe,Automatic,Premium Unleaded Petrol, Used,5000,Blue,4
12690094,2015 Holden Colorado LTZ (4X4) RG MY15,36000,Holden,Colorado,LTZ (4X4),RG MY15,2015,110523,Crew Cab Pickup,Manual,Diesel, Used,2776,White,5
12690111,2021 Jaguar F-Pace SVR (405KW) X761 MY21.25,171888,Jaguar,F-Pace,SVR (405KW),X761 MY21.25,2021,23210,Wagon,Automatic,Premium Unleaded Petrol, Used,5000,Black,5
12690117,2015 Holden Colorado Z71 (4X4) RG MY16,32750,Holden,Colorado,Z71 (4X4),RG MY16,2015,195734,Crew Cab Pickup,Automatic,Diesel, Used,2776,White,5
12690138,2014 Toyota Landcruiser Prado GX (4X4) KDJ150R MY14,38890,Toyota,Landcruiser Prado,GX (4X4),KDJ150R MY14,2014,199872,Wagon,Manual,Diesel, Used,2982,White,5
12690173,2015 Audi Q5 2.0 TDI Quattro 8R MY15,26000,Audi,Q5,2.0 TDI Quattro,8R MY15,2015,146867,Wagon,Automatic,Diesel, Used,1968,White,5
12690203,2021 Ford Ranger XLS 3.2 (4X4) PX Mkiii MY21.75,72990,Ford,Ranger,XLS 3.2 (4X4),PX Mkiii MY21.75,2021,6451,Double Cab Pick Up,Automatic,Diesel, Used,3198,Blue,5
12690220,2018 Toyota Corolla Ascent Sport ZRE182R MY17,24490,Toyota,Corolla,Ascent Sport,ZRE182R MY17,2018,75495,Hatchback,Automatic,Unleaded Petrol, Used,1798,White,5
12690222,2018 Volkswagen Amarok V6 TDI 550 Sportline 2H MY18,50990,Volkswagen,Amarok,V6 TDI 550 Sportline,2H MY18,2018,64880,Dual Cab Utility,Automatic,Diesel, Used,2967,White,5
12690242,2009 Subaru Liberty 2.5I GT Premium MY10,8300,Subaru,Liberty,2.5I GT Premium,MY10,2009,300,Sedan,Automatic,Premium Unleaded Petrol, Used,2457,Metallic,5
12690293,2008 Mazda 3 NEO Sport BK MY08,7490,Mazda,3,NEO Sport,BK MY08,2008,206072,Sedan,Manual,Unleaded Petrol, Used,1998,Blue,5
12690297,2020 Toyota Landcruiser Prado Kakadu (4X4) GDJ150R,91990,Toyota,Landcruiser Prado,Kakadu (4X4),GDJ150R,2020,34062,Wagon,Automatic,Diesel, Used,2755,White,7
12690301,2011 Mercedes-Benz C200 BE W204 MY11,16990,Mercedes-Benz,C200,BE,W204 MY11,2011,125628,Sedan,Automatic,Premium Unleaded Petrol, Used,1796,Silver,5
12690306,2013 Land Rover Discovery 4 3.0 TDV6 MY13,35990,Land Rover,Discovery 4,3.0 TDV6,MY13,2013,215011,Wagon,Automatic,Diesel, Used,2993,White,5
12690313,2009 BMW X5 Xdrive 30D Executive E70 MY09,22990,BMW,X5,Xdrive 30D Executive,E70 MY09,2009,155835,Wagon,Automatic,Diesel, Used,2993,Grey,5
12690314,2013 Lexus IS250 Prestige GSE20R MY11,22490,Lexus,IS250,Prestige,GSE20R MY11,2013,123855,Sedan,Automatic,Premium Unleaded Petrol, Used,2500,Silver,5
12690383,2019 Mitsubishi ASX LS (2WD) XC MY19,25990,Mitsubishi,ASX,LS (2WD),XC MY19,2019,76159,Wagon,Automatic,Unleaded Petrol, Used,1998,Blue,5
12690413,2021 Volkswagen Amarok TDI580 W580S 4Motion 2H MY22,85888,Volkswagen,Amarok,TDI580 W580S 4Motion,2H MY22,2021,5176,Dual Cab Utility,Automatic,Diesel, Used,2967,White,5
12690458,2020 Mercedes-Benz X350 D Power (4Matic) 470,79800,Mercedes-Benz,X350,D Power (4Matic),470,2020,51655,Dual Cab Utility,Automatic,Diesel, Used,2987,Grey,5
12690461,2019 Kia Carnival SI YP PE MY20,42500,Kia,Carnival,SI,YP PE MY20,2019,100950,Wagon,Automatic,Diesel, Used,2199,Silver,8
12690479,2006 Toyota Camry Altise ACV40R,3500,Toyota,Camry,Altise,ACV40R,2006,199000,Sedan,Automatic,Unleaded Petrol, Used,2362,Blue,5
12690488,2018 LDV T60 Luxe (4X4) SKC8,29990,LDV,T60,Luxe (4X4),SKC8,2018,133691,Double Cab Utility,Automatic,Diesel, Used,2776,Grey,5
12690565,2015 Toyota Landcruiser Sahara (4X4) VDJ200R MY13,94987,Toyota,Landcruiser,Sahara (4X4),VDJ200R MY13,2015,129780,Wagon,Automatic,Diesel, Used,4461,White,7
12690579,2017 Kia Rondo S RP MY17,24480,Kia,Rondo,S,RP MY17,2017,19096,Wagon,Automatic,Unleaded Petrol, Used,1999,White,5
12690603,2016 Mitsubishi ASX XLS (2WD) XC MY17,24990,Mitsubishi,ASX,XLS (2WD),XC MY17,2016,69894,Wagon,Automatic,Unleaded Petrol, Used,1998,White,5
12690607,2018 Ford Ranger Raptor 2.0 (4X4) PX Mkiii MY19,69990,Ford,Ranger,Raptor 2.0 (4X4),PX Mkiii MY19,2018,117461,Double Cab Pick Up,Automatic,Diesel, Used,1996,White,5
12690659,2018 Nissan Navara ST (4X4) D23 Series III MY18,49990,Nissan,Navara,ST (4X4),D23 Series III MY18,2018,96594,Dual Cab Pick-up,Automatic,Diesel, Used,2298,Red,5
12690669,2020 Ford Ranger XLS 3.2 (4X4) PX Mkiii MY20.25,49990,Ford,Ranger,XLS 3.2 (4X4),PX Mkiii MY20.25,2020,104700,Double Cab Pick Up,Automatic,Diesel, Used,3198,White,5
12690673,2022 Mazda CX-5 Touring (awd) CX5L,47988,Mazda,CX-5,Touring (awd),CX5L,2022,1580,Wagon,Automatic,Unleaded Petrol, Demo,2488,Blue,5
12690674,2022 Mazda CX-9 Touring (awd) CX9M,63888,Mazda,CX-9,Touring (awd),CX9M,2022,4493,Wagon,Automatic,Unleaded Petrol, Demo,2488,Blue,7
12690678,2018 Volkswagen Amarok V6 TDI 550 Core 2H MY18,44999,Volkswagen,Amarok,V6 TDI 550 Core,2H MY18,2018,92200,Dual Cab Utility,Automatic,Diesel, Used,2967,White,5
12690679,2006 Holden Statesman V6 WM,10990,Holden,Statesman,V6,WM,2006,175000,Sedan,Automatic,Unleaded Petrol, Used,3565,Gold,5
12690688,2018 Toyota Hilux Rugged X (4X4) GUN126R MY19,55975,Toyota,Hilux,Rugged X (4X4),GUN126R MY19,2018,149135,Double Cab Pick Up,Automatic,Diesel, Used,2753,White,5
12690705,2012 Land Rover Range Rover Vogue TDV8 MY12,71990,Land Rover,Range Rover,Vogue TDV8,MY12,2012,121000,Wagon,Automatic,Diesel, Used,4367,Black,5
12690706,2008 Subaru Impreza RS (awd) MY08,12990,Subaru,Impreza,RS (awd),MY08,2008,200392,Hatchback,Manual,Premium Unleaded Petrol, Used,1994,Red,5
12690712,2009 Toyota Landcruiser Prado GXL (4X4) KDJ120R 07 Upgrade,29500,Toyota,Landcruiser Prado,GXL (4X4),KDJ120R 07 Upgrade,2009,227000,Wagon,Automatic,Diesel, Used,2982,Black,8
12690763,2018 Toyota Kluger Grande (4X4) GSU55R,53990,Toyota,Kluger,Grande (4X4),GSU55R,2018,31470,Wagon,Automatic,Unleaded Petrol, Used,3456,White,7
12690869,2019 Hyundai I30 GO PD MY19,24999,Hyundai,I30,GO,PD MY19,2019,33510,Hatchback,Automatic,Unleaded Petrol, Used,1999,Blue,5
12690893,2016 Mazda 6 Sport 6C MY15,21000,Mazda,6,Sport,6C MY15,2016,139000,Sedan,Automatic,Unleaded Petrol, Used,2488,white,5
12690896,2015 Jeep Cherokee Trailhawk (4X4) KL MY15,28500,Jeep,Cherokee,Trailhawk (4X4),KL MY15,2015,86153,Wagon,Automatic,Unleaded Petrol, Used,3239,Charcoal,5
12690927,2010 Nissan Patrol ST (4X4) GU VII,32500,Nissan,Patrol,ST (4X4),GU VII,2010,207379,Wagon,Manual,Diesel, Used,2953,Silver,7
12690929,2014 Ford Ranger XLT 3.2 (4X4) PX,28990,Ford,Ranger,XLT 3.2 (4X4),PX,2014,231088,Dual Cab Utility,Automatic,Diesel, Used,3198,White,5
12690930,2008 Holden Commodore SS-V VE,33000,Holden,Commodore,SS-V,VE,2008,72156,Utility,Manual,Unleaded Petrol, Used,5967,Orange,2
12690932,2015 Ford Falcon XR6T FG X,44990,Ford,Falcon,XR6T,FG X,2015,153628,Sedan,Automatic,Unleaded Petrol, Used,3984,Gold,5
12690935,2015 Toyota Hiace LWB Crew KDH201R MY15,29999,Toyota,Hiace,LWB Crew,KDH201R MY15,2015,88528,Van,Manual,Diesel, Used,2982,White,5
12690969,2018 Hyundai I30 N Performance LUX PDE.2,42980,Hyundai,I30,N Performance LUX,PDE.2,2018,35786,Hatchback,Manual,Premium Unleaded Petrol, Used,1998,White,5
12690990,2019 Mercedes-Benz CLA45 S 4Matic+ C118 MY20.5,110900,Mercedes-Benz,CLA45,S 4Matic+,C118 MY20.5,2019,34582,Coupe,Automatic,Premium Unleaded Petrol, Used,1991,Grey,5
12691024,2022 Mazda CX-9 GT (awd) CX9M,66880,Mazda,CX-9,GT (awd),CX9M,2022,156,Wagon,Automatic,Unleaded Petrol, Demo,2488,Black,7
12691025,2019 Toyota Hilux Rugged X (4X4) GUN126R MY19,66490,Toyota,Hilux,Rugged X (4X4),GUN126R MY19,2019,57985,Double Cab Pick Up,Automatic,Diesel, Used,2753,Orange,5
12691074,2022 Hyundai Tucson Elite N Line (awd) NX4.V1 MY22,52307,Hyundai,Tucson,Elite N Line (awd),NX4.V1 MY22,2022,45,Wagon,Automatic,Diesel, New In Stock,1998,White,5
12691075,2022 Hyundai Tucson Elite (awd) NX4.V1 MY22,50307,Hyundai,Tucson,Elite (awd),NX4.V1 MY22,2022,45,Wagon,Automatic,Diesel, New In Stock,1998,Silver,5
12691087,2019 Toyota Camry Ascent Sport (hybrid) Axvh71R MY19,39888,Toyota,Camry,Ascent Sport (hybrid),Axvh71R MY19,2019,47601,Sedan,Automatic,Premium Unleaded/Electric, Used,2494,Silver,5
12691112,2022 Skoda Kamiq Style 85TSI NW MY23,36440,Skoda,Kamiq,Style 85TSI,NW MY23,2022,456,Wagon,Automatic,Premium Unleaded Petrol, Demo,999,White,5
12691115,2014 Jeep Wrangler Unlimited Overland JK MY15,43999,Jeep,Wrangler Unlimited,Overland,JK MY15,2014,66369,Hardtop,Automatic,Unleaded Petrol, Used,3604,Gold,5
12691140,2019 Ford Everest Titanium (4WD 7 Seat) UA II MY19.75,66990,Ford,Everest,Titanium (4WD 7 Seat),UA II MY19.75,2019,32654,Wagon,Automatic,Diesel, Used,1996,Blue,7
12691160,2010 Volkswagen Tiguan 125 TSI 5NC MY10,17990,Volkswagen,Tiguan,125 TSI,5NC MY10,2010,123010,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,Silver,5
12691226,2019 Honda HR-V VTI-LX MY20,32990,Honda,HR-V,VTI-LX,MY20,2019,45953,Wagon,Automatic,Unleaded Petrol, Used,1799,Blue,5
12691227,2019 Honda Civic VTI-S MY19,29990,Honda,Civic,VTI-S,MY19,2019,29236,Sedan,Automatic,Unleaded Petrol, Used,1799,Blue,5
12691252,2018 Isuzu MU-X LS-M (4X4) UC MY17,49990,Isuzu,MU-X,LS-M (4X4),UC MY17,2018,85227,Wagon,Automatic,Diesel, Used,2999,Grey,7
12691255,2018 Kia Sportage SI Premium (fwd) QL MY19,31888,Kia,Sportage,SI Premium (fwd),QL MY19,2018,66661,Wagon,Automatic,Unleaded Petrol, Used,1999,White,5
12691274,2016 Toyota RAV4 GX (2WD) ZSA42R MY16,23490,Toyota,RAV4,GX (2WD),ZSA42R MY16,2016,117421,Wagon,Automatic,Unleaded Petrol, Used,1987,White,5
12691275,2012 Hyundai Veloster + FS,14490,Hyundai,Veloster,+,FS,2012,141379,Coupe,Automatic,Unleaded Petrol, Used,1591,Black,4
12691284,2015 Jeep Wrangler Unlimited Renegade Sport (4X4) JK MY15,36888,Jeep,Wrangler Unlimited,Renegade Sport (4X4),JK MY15,2015,114915,Hardtop,Automatic,Unleaded Petrol, Used,3604,Red,5
12691290,2017 Mitsubishi Pajero Sport Exceed (4X4) 7 Seat MY17,40000,Mitsubishi,Pajero Sport,Exceed (4X4) 7 Seat,MY17,2017,115170,Wagon,Automatic,Diesel, Used,2442,Black,7
12691291,2013 Holden Malibu CDX EM,12500,Holden,Malibu,CDX,EM,2013,154605,Sedan,Automatic,Unleaded Petrol, Used,2384,White,5
12691295,2015 Holden Calais V VF MY15,46888,Holden,Calais,V,VF MY15,2015,41868,Sportswagon,Automatic,Premium Unleaded Petrol, Used,5967,Silver,5
12691296,2017 Ford Ranger Wildtrak 3.2 (4X4) PX Mkii MY17,54990,Ford,Ranger,Wildtrak 3.2 (4X4),PX Mkii MY17,2017,45742,Dual Cab Pick-up,Automatic,Diesel, Used,3198,White,5
12691297,2015 Mercedes-Benz C250 Bluetec 205,37990,Mercedes-Benz,C250,Bluetec,205,2015,86988,Sedan,Automatic,Diesel, Used,2143,Silver,5
12691302,2018 Kia Stinger GT-Line (black Leather) CK MY18 (346),45000,Kia,Stinger,GT-Line (black Leather),CK MY18 (346),2018,43930,Sedan,Automatic,Unleaded Petrol, Used,1998,Blue,5
12691303,2002 Holden Monaro CV8 V2,57300,Holden,Monaro,CV8,V2,2002,149615,Coupe,Manual,Premium Unleaded Petrol, Used,5665,Silver,4
12691308,2018 Kia Stinger 330S CK MY18,45988,Kia,Stinger,330S,CK MY18,2018,57501,Sedan,Automatic,Unleaded Petrol, Used,3342,Blue,5
12691311,2016 BMW 125I Sportline F20 LCI MY17,31500,BMW,125I,Sportline,F20 LCI MY17,2016,55569,Hatchback,Automatic,Premium Unleaded Petrol, Used,1997,Grey,5
